id,title,company,location,matched_regency,match_score,Latitude,Longitude,Provinsi,Angkatan Kerja - Jumlah Angkatan Kerja
91221505.0,Quality Control Foreman - Wafer/Biscuit,Nabati Group,"Majalengka, Jawa Barat",Majalengka,100.0,-6.8073627,108.278786,Jawa Barat,777.708
91221133.0,Customer Retention Canvassing Majalengka,Astra Credit Companies,"Majalengka, Jawa Barat",Majalengka,100.0,-6.8073627,108.278786,Jawa Barat,777.708
91242033.0,Sales Taking Order (Majalengka),Arta Boga Cemerlang,"Majalengka, Jawa Barat",Majalengka,100.0,-6.8073627,108.278786,Jawa Barat,777.708
91212913.0,Mekanik Listrik,Layo Wood Indonesia,"Kabupaten Cirebon, Jawa Barat",Kota Cirebon,100.0,-6.7137044,108.5608483,Jawa Barat,1.278.803
91210195.0,FM & GA Coordinator,Siloam Hospitals Group,"Cirebon, Jawa Barat",Kota Cirebon,100.0,-6.7137044,108.5608483,Jawa Barat,1.278.803
91209035.0,Mobile Developer,PT Tri Mentari Niaga,Jawa Barat,Kota Jakarta Barat,85.5,-6.161569,106.7438905,DKI Jakarta,1.244.249
91208978.0,HOST LIVE,,"Cirebon, Jawa Barat",Kota Cirebon,100.0,-6.7137044,108.5608483,Jawa Barat,1.278.803
91208610.0,Videographer & Editor,The Keranjang Bali,"Cirebon, Jawa Barat",Kota Cirebon,100.0,-6.7137044,108.5608483,Jawa Barat,1.278.803
91208602.0,Cinematographer,The Keranjang Bali,"Cirebon, Jawa Barat",Kota Cirebon,100.0,-6.7137044,108.5608483,Jawa Barat,1.278.803
91208412.0,Sales,PT. Dua Putra Inti Bahagia,Jawa Barat,Kota Jakarta Barat,85.5,-6.161569,106.7438905,DKI Jakarta,1.244.249
91212323.0,Sales Taking Order (Cirebon),Pinus Merah Abadi,"Cirebon, Jawa Barat",Kota Cirebon,100.0,-6.7137044,108.5608483,Jawa Barat,1.278.803
91212333.0,Sales Taking Order (TO),Pintu Tiga Raharja,"Majalengka, Jawa Barat",Majalengka,100.0,-6.8073627,108.278786,Jawa Barat,777.708
91204397.0,Credit Marketing Officer Cirebon,LOLC Ventura Indonesia,"Cirebon, Jawa Barat",Kota Cirebon,100.0,-6.7137044,108.5608483,Jawa Barat,1.278.803
91203865.0,Branch Head Cirebon,LOLC Ventura Indonesia,"Cirebon, Jawa Barat",Kota Cirebon,100.0,-6.7137044,108.5608483,Jawa Barat,1.278.803
91197919.0,Alkes Sales Officer Area Jabar (Penempatan Bandung),Sekarguna Medicals,Jawa Barat,Kota Jakarta Barat,85.5,-6.161569,106.7438905,DKI Jakarta,1.244.249
91202945.0,Kepala Operasional,Tirta Utama Abadi,Jawa Barat,Kota Jakarta Barat,85.5,-6.161569,106.7438905,DKI Jakarta,1.244.249
91202644.0,SALES EXECUTIVE,PT Rejeki Jaya Makmur Sejahtera,"Indramayu, Jawa Barat",Indramayu,100.0,-6.4418182,108.1764705,Jawa Barat,982.894
91202061.0,After Sales Housing SPV,PT Raja Sukses Propertindo,"Cirebon, Jawa Barat",Kota Cirebon,100.0,-6.7137044,108.5608483,Jawa Barat,1.278.803
91200434.0,SALES MARKETING,,"Cirebon, Jawa Barat",Kota Cirebon,100.0,-6.7137044,108.5608483,Jawa Barat,1.278.803
91200613.0,SALES ELEKTRONIK AREA CIREBON JAWA BARAT,Simgroup,"Cirebon, Jawa Barat",Kota Cirebon,100.0,-6.7137044,108.5608483,Jawa Barat,1.278.803
91200472.0,Supervisor Sales Marketing,Maha Sentral Sejati,"Cirebon, Jawa Barat",Kota Cirebon,100.0,-6.7137044,108.5608483,Jawa Barat,1.278.803
91199823.0,Corporate Legal Supervisor,Bhinneka Sangkuriang Transport,"Cirebon, Jawa Barat",Kota Cirebon,100.0,-6.7137044,108.5608483,Jawa Barat,1.278.803
91199535.0,Sales Promotion Girl / Boy SPB / SPG Sales Consultant Sales Advisor Promotor,PT Blackwhite Internasional Indonesia,"Cirebon, Jawa Barat",Kota Cirebon,100.0,-6.7137044,108.5608483,Jawa Barat,1.278.803
91198279.0,Sales & Marketing B2B,The Keranjang Bali,"Cirebon, Jawa Barat",Kota Cirebon,100.0,-6.7137044,108.5608483,Jawa Barat,1.278.803
91191010.0,Sales Admin,Barang Bekas,Jawa Barat,Kota Jakarta Barat,85.5,-6.161569,106.7438905,DKI Jakarta,1.244.249
91206333.0,Sales Agronomist (Majalengka),Imecon Teknindo,"Majalengka, Jawa Barat",Majalengka,100.0,-6.8073627,108.278786,Jawa Barat,777.708
91190085.0,Site Supervisor,PT Raja Sukses Propertindo,"Cirebon, Jawa Barat",Kota Cirebon,100.0,-6.7137044,108.5608483,Jawa Barat,1.278.803
91190096.0,Chef,The Keranjang Bali,"Cirebon, Jawa Barat",Kota Cirebon,100.0,-6.7137044,108.5608483,Jawa Barat,1.278.803
91189398.0,Leader Sales Admin,Barang Bekas,Jawa Barat,Kota Jakarta Barat,85.5,-6.161569,106.7438905,DKI Jakarta,1.244.249
91206239.0,Remedial Officer,SwaPro,"Majalengka, Jawa Barat",Majalengka,100.0,-6.8073627,108.278786,Jawa Barat,777.708
91186809.0,Business Development B2B,The Keranjang Bali,"Kabupaten Cirebon, Jawa Barat",Kota Cirebon,100.0,-6.7137044,108.5608483,Jawa Barat,1.278.803
91185964.0,Sales Area,PT Dali Foods Indonesia,Jawa Barat,Kota Jakarta Barat,85.5,-6.161569,106.7438905,DKI Jakarta,1.244.249
91183194.0,Sales Area Coordinator (Jawa Barat),Uwinfly,Jawa Barat,Kota Jakarta Barat,85.5,-6.161569,106.7438905,DKI Jakarta,1.244.249
91179722.0,"Cabin Staff (multiroles Housekeeping & Front Office) - Kawah Putih, West...",,Jawa Barat,Kota Jakarta Barat,85.5,-6.161569,106.7438905,DKI Jakarta,1.244.249
91179171.0,QA & QC Manager,CitraDimensi Arthali,"Majalengka, Jawa Barat",Majalengka,100.0,-6.8073627,108.278786,Jawa Barat,777.708
91179046.0,ACCOUNT EXECUTIVE (MAJALENGKA),PT Qjob Saka Gemilang,"Majalengka, Jawa Barat",Majalengka,100.0,-6.8073627,108.278786,Jawa Barat,777.708
91174923.0,Marketplace & Social Media (Bandung),Haswara Anjaya Akeh (BDG),Jawa Barat,Kota Jakarta Barat,85.5,-6.161569,106.7438905,DKI Jakarta,1.244.249
91181545.0,Retail Sales Supervisor - Bazaar & Pop Up,Luxasia,Jawa Barat,Kota Jakarta Barat,85.5,-6.161569,106.7438905,DKI Jakarta,1.244.249
91174689.0,Pelaksana Teknik,,Jawa Barat,Kota Jakarta Barat,85.5,-6.161569,106.7438905,DKI Jakarta,1.244.249
91177623.0,Graphic Designer (Pre-Opening)-Hilton Padalarang Bandung,Hilton Hotels & Resorts,Jawa Barat,Kota Jakarta Barat,85.5,-6.161569,106.7438905,DKI Jakarta,1.244.249
91171521.0,Regional Manager (Aksesoris Handphone),Pengiklan Anonim,"Cirebon, Jawa Barat",Kota Cirebon,100.0,-6.7137044,108.5608483,Jawa Barat,1.278.803
91181046.0,Hunter,Pintu Tiga Raharja,"Majalengka, Jawa Barat",Majalengka,100.0,-6.8073627,108.278786,Jawa Barat,777.708
91171117.0,Kepala Plant - Ready Mix,Pengiklan Anonim,Jawa Barat,Kota Jakarta Barat,85.5,-6.161569,106.7438905,DKI Jakarta,1.244.249
91171034.0,Purchasing Staff,PT Raja Sukses Propertindo,Jawa Barat,Kota Jakarta Barat,85.5,-6.161569,106.7438905,DKI Jakarta,1.244.249
91170431.0,Digital Advertiser & Branding Event Specialist,,Jawa Barat,Kota Jakarta Barat,85.5,-6.161569,106.7438905,DKI Jakarta,1.244.249
91162465.0,Hub Leader (Cirebon / Indramayu),Sicepat Express Indonesia,Jawa Barat,Kota Jakarta Barat,85.5,-6.161569,106.7438905,DKI Jakarta,1.244.249
91161963.0,Deployment Support / Trade Marketing,Erablue Electronics,Jawa Barat,Kota Jakarta Barat,85.5,-6.161569,106.7438905,DKI Jakarta,1.244.249
91181108.0,Sales Promotor,SwaPro,"Cirebon, Jawa Barat",Kota Cirebon,100.0,-6.7137044,108.5608483,Jawa Barat,1.278.803
91157776.0,Information and Communication Technology (ICT) Teacher,Sekolah Pelita Bangsa / Yay. Pendidikan Catur Insan Pelita Bangsa,"Cirebon, Jawa Barat",Kota Cirebon,100.0,-6.7137044,108.5608483,Jawa Barat,1.278.803
91181471.0,Retail Sales Supervisor - Bazaar & Pop Up,,Jawa Barat,Kota Jakarta Barat,85.5,-6.161569,106.7438905,DKI Jakarta,1.244.249
91151624.0,Sales Area,,Jawa Barat,Kota Jakarta Barat,85.5,-6.161569,106.7438905,DKI Jakarta,1.244.249
91151491.0,Kasir CPC,Kejar,"Cirebon, Jawa Barat",Kota Cirebon,100.0,-6.7137044,108.5608483,Jawa Barat,1.278.803
91149509.0,driver pengiriman,RUKUN JAYA MAKMUR PERKASA,"Cirebon, Jawa Barat",Kota Cirebon,100.0,-6.7137044,108.5608483,Jawa Barat,1.278.803
91148875.0,Sales Representative,RUKUN JAYA MAKMUR PERKASA,"Cirebon, Jawa Barat",Kota Cirebon,100.0,-6.7137044,108.5608483,Jawa Barat,1.278.803
91148032.0,Kasir Toko Modern (Cashier Retail),RUKUN JAYA MAKMUR PERKASA,"Cirebon, Jawa Barat",Kota Cirebon,100.0,-6.7137044,108.5608483,Jawa Barat,1.278.803
91147767.0,Guru Bahasa Mandarin,Sekolah Pelita Bangsa / Yay. Pendidikan Catur Insan Pelita Bangsa,"Cirebon, Jawa Barat",Kota Cirebon,100.0,-6.7137044,108.5608483,Jawa Barat,1.278.803
91147425.0,Sales Property,,Jawa Barat,Kota Jakarta Barat,85.5,-6.161569,106.7438905,DKI Jakarta,1.244.249
91147723.0,Business Studies Teacher (IGCSE and A Level),Sekolah Pelita Bangsa / Yay. Pendidikan Catur Insan Pelita Bangsa,Jawa Barat,Kota Jakarta Barat,85.5,-6.161569,106.7438905,DKI Jakarta,1.244.249
91147665.0,Sociology Teacher,Sekolah Pelita Bangsa / Yay. Pendidikan Catur Insan Pelita Bangsa,"Cirebon, Jawa Barat",Kota Cirebon,100.0,-6.7137044,108.5608483,Jawa Barat,1.278.803
91147590.0,Sales,PT Adi Makmur Sentosa,"Indramayu, Jawa Barat",Indramayu,100.0,-6.4418182,108.1764705,Jawa Barat,982.894
91146684.0,Marketing,,"Cirebon, Jawa Barat",Kota Cirebon,100.0,-6.7137044,108.5608483,Jawa Barat,1.278.803
91140841.0,Dokter Hewan,Bounty Segar,Jawa Barat,Kota Jakarta Barat,85.5,-6.161569,106.7438905,DKI Jakarta,1.244.249
91140677.0,"Sales B2B (ICT/Telecommunication) - Jawa Barat (Tasikmalaya, Garut, Cianjur)",Fiberstar,Jawa Barat,Kota Jakarta Barat,85.5,-6.161569,106.7438905,DKI Jakarta,1.244.249
91139802.0,Lab Manager (Soft Toys/Garment/Textile),Metasource,Jawa Barat,Kota Jakarta Barat,85.5,-6.161569,106.7438905,DKI Jakarta,1.244.249
91140311.0,Direct Sales WiFi Bnetfit - Jawa Barat (Bogor/Sukabumi/Depok/Bekasi),Duta Generasi Mandiri,Jawa Barat,Kota Jakarta Barat,85.5,-6.161569,106.7438905,DKI Jakarta,1.244.249
91140075.0,Front Office Le Premier Hotel Deltamas,Puradelta Lestari,Jawa Barat,Kota Jakarta Barat,85.5,-6.161569,106.7438905,DKI Jakarta,1.244.249
91138419.0,Sales Merchandiser - Majalengka,PT. Mantra Aji Logistik,"Majalengka, Jawa Barat",Majalengka,100.0,-6.8073627,108.278786,Jawa Barat,777.708
91138259.0,Sales Freelance Kursus Bahasa Jepang,Andalan Global Sarana,Jawa Barat,Kota Jakarta Barat,85.5,-6.161569,106.7438905,DKI Jakarta,1.244.249
91138054.0,Sales Merchandiser - Indramayu,PT. Mantra Aji Logistik,"Indramayu, Jawa Barat",Indramayu,100.0,-6.4418182,108.1764705,Jawa Barat,982.894
91136845.0,Sales Wholesaler/Grosir - Majalengka,PT. Mantra Aji Logistik,"Majalengka, Jawa Barat",Majalengka,100.0,-6.8073627,108.278786,Jawa Barat,777.708
91136063.0,APOTEKER PENANGGUNG JAWAB CIREBON ( APJ  CRB - JS ),Antarmitra Sembada,"Cirebon, Jawa Barat",Kota Cirebon,100.0,-6.7137044,108.5608483,Jawa Barat,1.278.803
91135897.0,Sales Wholesaler/Grosir - Indramayu,PT. Mantra Aji Logistik,"Indramayu, Jawa Barat",Indramayu,100.0,-6.4418182,108.1764705,Jawa Barat,982.894
91135664.0,TEKNISI MESIN PENDINGIN,Java Seafood,"Indramayu, Jawa Barat",Indramayu,100.0,-6.4418182,108.1764705,Jawa Barat,982.894
91134860.0,EKSPEDITUR/KURIR CIREBON (EKSP CRB - JS),Antarmitra Sembada,"Cirebon, Jawa Barat",Kota Cirebon,100.0,-6.7137044,108.5608483,Jawa Barat,1.278.803
91134423.0,DRIVER/HELPER - CIREBON (DRV/HLP CRB - JS),Antarmitra Sembada,"Cirebon, Jawa Barat",Kota Cirebon,100.0,-6.7137044,108.5608483,Jawa Barat,1.278.803
91133298.0,Head Of Corporate Quality System & Compliance,Haldin Pacific Semesta,Jawa Barat,Kota Jakarta Barat,85.5,-6.161569,106.7438905,DKI Jakarta,1.244.249
91128547.0,Staf Radiografer,Rumah Sakit Mitra Keluarga,Jawa Barat,Kota Jakarta Barat,85.5,-6.161569,106.7438905,DKI Jakarta,1.244.249
91601969.0,Accounting,,"Semarang, Jawa Tengah",Semarang,100.0,-6.9903988,110.4229104,Jawa Tengah,691.542
91601415.0,Waiters (RamenYA! Area Semarang),,"Semarang, Jawa Tengah",Semarang,100.0,-6.9903988,110.4229104,Jawa Tengah,691.542
91561545.0,Operator Forklift,Sriboga Flour Mill,"Semarang, Jawa Tengah",Semarang,100.0,-6.9903988,110.4229104,Jawa Tengah,691.542
91599737.0,BUSINESS DEVELOPMENT AREA SPECIALIST - SEMARANG,Aneka Kuliner Raya,"Semarang, Jawa Tengah",Semarang,100.0,-6.9903988,110.4229104,Jawa Tengah,691.542
91599005.0,QUALITY CONTROL,PT Devarsh Sukses Forever,"Semarang, Jawa Tengah",Semarang,100.0,-6.9903988,110.4229104,Jawa Tengah,691.542
91598893.0,Tim Cleaning,,"Semarang, Jawa Tengah",Semarang,100.0,-6.9903988,110.4229104,Jawa Tengah,691.542
91598597.0,KA KEUANGAN,Beacorp,"Semarang Barat, Jawa Tengah",Semarang,90.0,-6.9903988,110.4229104,Jawa Tengah,691.542
91598309.0,Warehouse Operator,Staffinc Group,"Kendal, Jawa Tengah",Kendal,100.0,-7.0190966,110.1374757,Jawa Tengah,647.532
91598244.0,Store Leader,Erablue Electronics,"Kendal, Jawa Tengah",Kendal,100.0,-7.0190966,110.1374757,Jawa Tengah,647.532
91598176.0,Production Operator,Staffinc Group,"Semarang, Jawa Tengah",Semarang,100.0,-6.9903988,110.4229104,Jawa Tengah,691.542
91598056.0,Supervisor RnD Mikrobiologi,Erlimpex,"Semarang, Jawa Tengah",Semarang,100.0,-6.9903988,110.4229104,Jawa Tengah,691.542
89271611.0,Supervisor RnD,Erlimpex,"Semarang, Jawa Tengah",Semarang,100.0,-6.9903988,110.4229104,Jawa Tengah,691.542
91597832.0,ASSISTEN RUMAH TANGGA (CHEF/ KOKI MASAKAN CHINA),Huahong Art Home Shares Indonesia,"Semarang, Jawa Tengah",Semarang,100.0,-6.9903988,110.4229104,Jawa Tengah,691.542
91597787.0,Welder Operator,PT. Aegis Jaya Metalindo,"Semarang, Jawa Tengah",Semarang,100.0,-6.9903988,110.4229104,Jawa Tengah,691.542
91597780.0,Tenaga Serabutan,CV.Putra inti cemerlang,"Semarang, Jawa Tengah",Semarang,100.0,-6.9903988,110.4229104,Jawa Tengah,691.542
91597763.0,Koordinator Produksi,PT Sinar Surya Sakti Glassindo,"Semarang, Jawa Tengah",Semarang,100.0,-6.9903988,110.4229104,Jawa Tengah,691.542
91597332.0,ADMIN ACCOUNTING - BACK OFFICE,PT Hongsheng International,"Semarang, Jawa Tengah",Semarang,100.0,-6.9903988,110.4229104,Jawa Tengah,691.542
91597238.0,Sales Promotor Telco Seluler Kota Semarang,Staffinc Group,"Semarang, Jawa Tengah",Semarang,100.0,-6.9903988,110.4229104,Jawa Tengah,691.542
91596339.0,Helper,Indofood,"Semarang, Jawa Tengah",Semarang,100.0,-6.9903988,110.4229104,Jawa Tengah,691.542
91592004.0,Lowongan Kerja Security Crew,SUMINDO,"Semarang, Jawa Tengah",Semarang,100.0,-6.9903988,110.4229104,Jawa Tengah,691.542
91591995.0,Lowongan Kerja Admin Support - Internship,,"Semarang, Jawa Tengah",Semarang,100.0,-6.9903988,110.4229104,Jawa Tengah,691.542
91591991.0,Lowongan Kerja Helper Sortir,SUMINDO,"Semarang, Jawa Tengah",Semarang,100.0,-6.9903988,110.4229104,Jawa Tengah,691.542
91598332.0,Satff Administrasi TKDN,Bangga Technology Indonesia,"Semarang, Jawa Tengah",Semarang,100.0,-6.9903988,110.4229104,Jawa Tengah,691.542
91591136.0,Admin Service Management,Zoomlion,"Semarang, Jawa Tengah",Semarang,100.0,-6.9903988,110.4229104,Jawa Tengah,691.542
91598218.0,Sales Promotor EV (Kendaraan Motor Listrik Polytron),Mitra Utama Madani,"Semarang, Jawa Tengah",Semarang,100.0,-6.9903988,110.4229104,Jawa Tengah,691.542
91590710.0,SALES RETAIL (BUILDING MATERIAL),PT Konishi Lemindo Indonesia,"Pati, Jawa Tengah",Pati,100.0,-6.7534144,111.0399982,Jawa Tengah,850.572
91590632.0,Dokter Manajemen,Pengiklan Anonim,"Semarang, Jawa Tengah",Semarang,100.0,-6.9903988,110.4229104,Jawa Tengah,691.542
91590477.0,Quality Control,PT FHG TEKSTIL INDONESIA,"Demak, Jawa Tengah",Demak,100.0,-6.9230952,110.6276667,Jawa Tengah,710.241
91590366.0,Sales Executive IVD (Semarang),Itama Ranoraya,"Semarang, Jawa Tengah",Semarang,100.0,-6.9903988,110.4229104,Jawa Tengah,691.542
91590368.0,Head of the Clinical Research Unit,Yayasan Kesehatan Telogorejo,"Semarang, Jawa Tengah",Semarang,100.0,-6.9903988,110.4229104,Jawa Tengah,691.542
91589532.0,Teknisi Mekanik Electrical,PT Surya Teknik Abadi,"Semarang Tengah, Jawa Tengah",Semarang,90.0,-6.9903988,110.4229104,Jawa Tengah,691.542
91598350.0,Staf Produksi,,"Semarang, Jawa Tengah",Semarang,100.0,-6.9903988,110.4229104,Jawa Tengah,691.542
91589093.0,Hospital Business Development & Analyst,Yayasan Kesehatan Telogorejo,"Semarang, Jawa Tengah",Semarang,100.0,-6.9903988,110.4229104,Jawa Tengah,691.542
91588472.0,Cleaning Service,PT DKV PRINTING INDONESIA,"Kendal, Jawa Tengah",Kendal,100.0,-7.0190966,110.1374757,Jawa Tengah,647.532
91588393.0,Production Engineer Kab. Semarang,Staffinc Group,"Semarang, Jawa Tengah",Semarang,100.0,-6.9903988,110.4229104,Jawa Tengah,691.542
91598457.0,Account Executive CBN Fiber (DEMAK),,"Demak, Jawa Tengah",Demak,100.0,-6.9230952,110.6276667,Jawa Tengah,710.241
91588043.0,Sales TO Semarang,Bangun Indopralon Sukses,"Semarang, Jawa Tengah",Semarang,100.0,-6.9903988,110.4229104,Jawa Tengah,691.542
91598274.0,Sales Lapangan My Republic ( Demak ),,"Demak, Jawa Tengah",Demak,100.0,-6.9230952,110.6276667,Jawa Tengah,710.241
91598406.0,Sales Executive,,"Semarang, Jawa Tengah",Semarang,100.0,-6.9903988,110.4229104,Jawa Tengah,691.542
91598204.0,Sales Executive,,"Semarang, Jawa Tengah",Semarang,100.0,-6.9903988,110.4229104,Jawa Tengah,691.542
91587888.0,Supervisor Marketing,Oti Fried Chicken,"Semarang, Jawa Tengah",Semarang,100.0,-6.9903988,110.4229104,Jawa Tengah,691.542
91598220.0,Sales Lapangan My Republic ( Semarang ),,"Semarang, Jawa Tengah",Semarang,100.0,-6.9903988,110.4229104,Jawa Tengah,691.542
91587680.0,Marketing Karton Box,Anugerah Jaya Maju Abadi,"Semarang, Jawa Tengah",Semarang,100.0,-6.9903988,110.4229104,Jawa Tengah,691.542
91587061.0,Sales Area (B2B),PT Tricipta Agung Sejahtera,"Semarang, Jawa Tengah",Semarang,100.0,-6.9903988,110.4229104,Jawa Tengah,691.542
91587028.0,Agent Contact Center English (Live Chat) - Semarang Site,Transcosmos,"Semarang, Jawa Tengah",Semarang,100.0,-6.9903988,110.4229104,Jawa Tengah,691.542
91586367.0,Sales Counter,PT Thomasong Nirmala,"Semarang, Jawa Tengah",Semarang,100.0,-6.9903988,110.4229104,Jawa Tengah,691.542
91586181.0,Crew Store Haus Semarang,Staffinc Group,"Semarang, Jawa Tengah",Semarang,100.0,-6.9903988,110.4229104,Jawa Tengah,691.542
91598365.0,KEPALA CABANG,,"Semarang, Jawa Tengah",Semarang,100.0,-6.9903988,110.4229104,Jawa Tengah,691.542
91585328.0,SALES KANVASING FMCG (SEMARANG),PT Tangga Agency,"Semarang, Jawa Tengah",Semarang,100.0,-6.9903988,110.4229104,Jawa Tengah,691.542
91584991.0,Teknisi alat berat,Berca Mandiri Perkasa,"Semarang, Jawa Tengah",Semarang,100.0,-6.9903988,110.4229104,Jawa Tengah,691.542
91585055.0,DESAIN GRAFIS,,"Semarang, Jawa Tengah",Semarang,100.0,-6.9903988,110.4229104,Jawa Tengah,691.542
91584693.0,content creator,,"Semarang, Jawa Tengah",Semarang,100.0,-6.9903988,110.4229104,Jawa Tengah,691.542
91584686.0,Sales Executive - Forwarder,Ben Line Agencies,"Semarang, Jawa Tengah",Semarang,100.0,-6.9903988,110.4229104,Jawa Tengah,691.542
91584554.0,Admin Gudang,Oti Fried Chicken,"Semarang, Jawa Tengah",Semarang,100.0,-6.9903988,110.4229104,Jawa Tengah,691.542
91584451.0,AREA SALES PROMOTION MANAGER,Antarmitra Sembada,"Semarang, Jawa Tengah",Semarang,100.0,-6.9903988,110.4229104,Jawa Tengah,691.542
91598437.0,FUNDING OFFICER (Treasury whealth Associate) Pembukaan Rekening,Trisa Mandiri Sejahtera,"Semarang, Jawa Tengah",Semarang,100.0,-6.9903988,110.4229104,Jawa Tengah,691.542
91598380.0,Frrelance Sales Semarang,,"Semarang, Jawa Tengah",Semarang,100.0,-6.9903988,110.4229104,Jawa Tengah,691.542
91583052.0,Sales Promotion Sosro Demak,Staffinc Group,"Kabupaten Demak, Jawa Tengah",Demak,100.0,-6.9230952,110.6276667,Jawa Tengah,710.241
91583055.0,Sales Medisend - Kab. Kudus,Staffinc Group,"Kudus, Jawa Tengah",Kudus,100.0,-6.7978494,110.8679109,Jawa Tengah,525.814
91582922.0,"Data Entry, Admin",CV Cahaya Putra,"Semarang, Jawa Tengah",Semarang,100.0,-6.9903988,110.4229104,Jawa Tengah,691.542
91582826.0,Maintenance Engineer Kab. Semarang,Staffinc Group,"Semarang, Jawa Tengah",Semarang,100.0,-6.9903988,110.4229104,Jawa Tengah,691.542
91582421.0,Customer Service Voice - Semarang,Staffinc Group,"Semarang, Jawa Tengah",Semarang,100.0,-6.9903988,110.4229104,Jawa Tengah,691.542
91579611.0,MANAGER EXPORT,PT Marimas Putera Kencana,"Semarang, Jawa Tengah",Semarang,100.0,-6.9903988,110.4229104,Jawa Tengah,691.542
91581531.0,Sales Executive GOPAY Kota Semarang,Staffinc Group,"Semarang, Jawa Tengah",Semarang,100.0,-6.9903988,110.4229104,Jawa Tengah,691.542
91579244.0,Supervisor Sales Kelistrikan,Penjuru Business Indonesia,"Semarang Tengah, Jawa Tengah",Semarang,90.0,-6.9903988,110.4229104,Jawa Tengah,691.542
91578895.0,Sales Proyek,PT Nusantara Jaya Raya Mujur,"Semarang, Jawa Tengah",Semarang,100.0,-6.9903988,110.4229104,Jawa Tengah,691.542
91578539.0,Partman,Mas Group,"Semarang, Jawa Tengah",Semarang,100.0,-6.9903988,110.4229104,Jawa Tengah,691.542
91578354.0,Staff Accounting & Tax,Brothersindo,"Semarang, Jawa Tengah",Semarang,100.0,-6.9903988,110.4229104,Jawa Tengah,691.542
91598409.0,Account Executive Provider Semarang,Rajawali Anugrah Resources,"Semarang, Jawa Tengah",Semarang,100.0,-6.9903988,110.4229104,Jawa Tengah,691.542
91577833.0,Fullstack Developer (.Net & React.js),KAZOKKU,"Semarang Barat, Jawa Tengah",Semarang,90.0,-6.9903988,110.4229104,Jawa Tengah,691.542
91577241.0,Purchasing,Hypesneaker,"Semarang, Jawa Tengah",Semarang,100.0,-6.9903988,110.4229104,Jawa Tengah,691.542
91576650.0,Sales Executive,PT Ultra Komunindo Makmur Bersama,"Semarang, Jawa Tengah",Semarang,100.0,-6.9903988,110.4229104,Jawa Tengah,691.542
91576530.0,Regional Promotion Manager Farmasi Semarang,Erela,"Semarang, Jawa Tengah",Semarang,100.0,-6.9903988,110.4229104,Jawa Tengah,691.542
91576341.0,MEDICAL REPRESENTATIVE (SEMARANG),Ikapharmindo Putramas,"Semarang, Jawa Tengah",Semarang,100.0,-6.9903988,110.4229104,Jawa Tengah,691.542
91598240.0,Beauty Advisor - Semarang,,"Semarang, Jawa Tengah",Semarang,100.0,-6.9903988,110.4229104,Jawa Tengah,691.542
91575855.0,Account Executive (Cashier & Admin) - Semarang Placement,Mitra Manunggal Mahardika,"Semarang, Jawa Tengah",Semarang,100.0,-6.9903988,110.4229104,Jawa Tengah,691.542
91575801.0,Admin Keuangan (Semarang),Rajawali Hiyoto,"Semarang Tengah, Jawa Tengah",Semarang,90.0,-6.9903988,110.4229104,Jawa Tengah,691.542
91575770.0,Jewellery Executive (Sales) - Semarang Placement,Mitra Manunggal Mahardika,"Semarang, Jawa Tengah",Semarang,100.0,-6.9903988,110.4229104,Jawa Tengah,691.542
91575448.0,Director of R&D,,"Kudus, Jawa Tengah",Kudus,100.0,-6.7978494,110.8679109,Jawa Tengah,525.814
91575076.0,Product Governance – Manager,,"Kudus, Jawa Tengah",Kudus,100.0,-6.7978494,110.8679109,Jawa Tengah,525.814
91574875.0,Import Purchasing Admin,PT Baja Tirta Sentosa,"Semarang, Jawa Tengah",Semarang,100.0,-6.9903988,110.4229104,Jawa Tengah,691.542
91574779.0,OEM Division Head,,"Kudus, Jawa Tengah",Kudus,100.0,-6.7978494,110.8679109,Jawa Tengah,525.814
91574377.0,Contract Division Head,,"Kudus, Jawa Tengah",Kudus,100.0,-6.7978494,110.8679109,Jawa Tengah,525.814
91574292.0,Leader Produksi,Arisamandiri Pratama,"Demak, Jawa Tengah",Demak,100.0,-6.9230952,110.6276667,Jawa Tengah,710.241
91573943.0,DFM Systems & Architecture Manager,,"Kudus, Jawa Tengah",Kudus,100.0,-6.7978494,110.8679109,Jawa Tengah,525.814
91573460.0,Marketing,Cito Putra Utama,"Kudus Kota, Jawa Tengah",Kudus,90.0,-6.7978494,110.8679109,Jawa Tengah,525.814
91572828.0,Remote Recruiter (Freelance / Solo / Independent),,"Semarang, Jawa Tengah",Semarang,100.0,-6.9903988,110.4229104,Jawa Tengah,691.542
91572223.0,Cook (Japanese & Nusantara),PT Selera Nikmat Nusantara,"Semarang, Jawa Tengah",Semarang,100.0,-6.9903988,110.4229104,Jawa Tengah,691.542
91569658.0,HR and GA Manager,Indofood,"Semarang, Jawa Tengah",Semarang,100.0,-6.9903988,110.4229104,Jawa Tengah,691.542
91567569.0,Marketing Manager,Rahadhyan Integrasi Nusantara,"Semarang, Jawa Tengah",Semarang,100.0,-6.9903988,110.4229104,Jawa Tengah,691.542
91568231.0,Admin Loker Hotelier,,"Semarang, Jawa Tengah",Semarang,100.0,-6.9903988,110.4229104,Jawa Tengah,691.542
91566600.0,Area Manager - Semarang,Amartha,"Semarang, Jawa Tengah",Semarang,100.0,-6.9903988,110.4229104,Jawa Tengah,691.542
